Epico,Historia,Titulo Historia,Data-Lake,Chave,Titulo,Status,Data Criacao,Data Atualizacao,Quantidade Subtarefas,Categoria_Analise
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-583,[QA] Testes / Data Quality,Open,2026-03-05T19:08:04.771-0300,2026-03-05T19:08:04.950-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-582,2.4 vw_mercado,Open,2026-03-05T19:08:03.108-0300,2026-03-05T19:08:03.284-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-581,2.3 vw_marca,Open,2026-03-05T19:08:01.334-0300,2026-03-05T19:08:01.551-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-580,2.2 vw_sg_item,Open,2026-03-05T19:07:59.482-0300,2026-03-05T19:07:59.740-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-579,2.1 vw_sg,Open,2026-03-05T19:07:57.508-0300,2026-03-05T19:07:57.671-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-578,[2] Views Analíticas,Open,2026-03-05T19:07:55.777-0300,2026-03-05T19:07:55.959-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-577,1.13 Warranty.tb_sg_item_consolidada | Carga via Cloud Function Tabela consolidada itens SG Dataset Warranty Carga: INSERT,Open,2026-03-05T19:07:53.822-0300,2026-03-19T10:47:06.273-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-576,"1.12 Cloud Function: fn_load_bgq_dm_garantia_sg_item_consolidada | HTTP Operator, endpoint ?[params], monta Warranty.tb_sg_item_consolidada",Open,2026-03-05T19:07:51.819-0300,2026-03-19T10:47:05.601-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-575,1.11 Warranty.tb_sg_consolidada | Carga via Cloud Function Tabela consolidada SG Dataset Warranty Carga: INSERT,Open,2026-03-05T19:07:50.167-0300,2026-03-19T10:47:04.919-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,MOPAR,BF3E4-6030,3.6 Analytics_Sellin.vw_psa_sellin_faturado,Open,2026-03-17T10:36:08.665-0300,2026-03-17T10:36:08.883-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,MOPAR,BF3E4-6029,3.5 Analytics_Sellin.vw_psa_sellin_pedido,Open,2026-03-17T10:36:06.964-0300,2026-03-17T10:36:07.190-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,MOPAR,BF3E4-6028,3.4 Analytics_Sellin.vw_fca_sellin_invoice_header,Open,2026-03-17T10:36:05.602-0300,2026-03-17T10:36:05.809-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-492,[MOPAR - 15] Assunto: SELL OUT xF e xP - TAMANHO: G,MOPAR,BF3E4-6027,2.5 Analytics_Sellin.vw_fca_sellin,Open,2026-03-17T10:35:43.281-0300,2026-03-17T10:35:43.511-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-492,[MOPAR - 15] Assunto: SELL OUT xF e xP - TAMANHO: G,MOPAR,BF3E4-6026,2.4 Analytics_Sellin.vw_fca_sellin_doc_impostos,Open,2026-03-17T10:35:41.526-0300,2026-03-17T10:35:41.729-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-492,[MOPAR - 15] Assunto: SELL OUT xF e xP - TAMANHO: G,MOPAR,BF3E4-6025,2.3 Analytics_Sellin.vw_fca_sellin_doc_header,Open,2026-03-17T10:35:39.797-0300,2026-03-17T10:35:40.004-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-492,[MOPAR - 15] Assunto: SELL OUT xF e xP - TAMANHO: G,MOPAR,BF3E4-6024,2.2 Analytics_Sellin.vw_fca_sellin_invoice,Open,2026-03-17T10:35:38.029-0300,2026-03-17T10:35:38.237-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-492,[MOPAR - 15] Assunto: SELL OUT xF e xP - TAMANHO: G,MOPAR,BF3E4-6023,2.1 Analytics_Sellin.vw_fca_sellin_invoice_item,Open,2026-03-17T10:35:36.138-0300,2026-03-17T10:35:36.448-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-574,"1.10 Cloud Function: fn_load_bgq_dm_garantia_sg_consolidada | HTTP Operator, endpoint ?[params], monta Warranty.tb_sg_consolidada com CTE e JOINs",Open,2026-03-05T19:07:48.421-0300,2026-03-19T10:47:04.237-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-573,1.9 Warranty.tb_mercado | Carga via Cloud Function Dimensão Mercado Dataset Warranty Carga: MERGE,Open,2026-03-05T19:07:46.761-0300,2026-03-19T10:47:03.536-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-572,"1.8 Cloud Function: fn_load_bgq_dm_garantia_mercado | HTTP Operator, processa Analytics_Dimensoes -> Warranty.tb_mercado",Open,2026-03-05T19:07:45.100-0300,2026-03-19T10:47:02.831-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-571,1.7 Warranty.tb_marca | Carga via Cloud Function Dimensão Marca Dataset Warranty Carga: MERGE,Open,2026-03-05T19:07:43.516-0300,2026-03-19T10:47:02.056-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-570,"1.6 Cloud Function: fn_load_bgq_dm_garantia_marca | HTTP Operator, processa Analytics_Dimensoes -> Warranty.tb_marca",Open,2026-03-05T19:07:36.672-0300,2026-03-19T10:47:01.339-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-569,1.5 Warranty.tb_sg_item | Carga via Cloud Function Tabela de itens de SG Dataset Warranty Carga: INSERT,Open,2026-03-05T19:07:35.093-0300,2026-03-19T10:47:00.593-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-568,"1.4 Cloud Function: fn_load_bgq_dm_garantia_sg_item | HTTP Operator, endpoint ?[params], processa Staging -> Warranty.tb_sg_item",Open,2026-03-05T19:07:33.211-0300,2026-03-19T10:46:59.875-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-567,1.3 Warranty.tb_sg | Carga via Cloud Function Tabela principal de SG Dataset Warranty Carga: INSERT,Open,2026-03-05T19:07:31.450-0300,2026-03-19T10:46:59.163-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-566,"1.2 Cloud Function: fn_load_bgq_dm_garantia_sg | HTTP Operator, endpoint ?[params], processa Staging -> Warranty.tb_sg com INSERT condicional",Open,2026-03-05T19:07:29.690-0300,2026-03-19T10:46:49.106-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-565,1.1 BigQueryExecuteQueryOperator: truncate_consolidadas | Executa TRUNCATE TABLE em paralelo nas tabelas consolidadas,Open,2026-03-05T19:07:27.827-0300,2026-03-19T10:46:48.334-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-563,[MOPAR - 22] Assunto: SG Liquidadas - Principal e Itens - TAMANHO: G,MOPAR,BF3E4-564,[1] DAG - data-lake-mopar-carga-garantia-automacao,Open,2026-03-05T19:07:25.715-0300,2026-03-05T19:07:25.865-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-556,[MOPAR - 21] Assunto: Ingestão Staging - Carga Fria e RAM - TAMANHO: P,MOPAR,BF3E4-562,[QA] Testes / Data Quality,Open,2026-03-05T19:07:13.105-0300,2026-03-05T19:07:13.333-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-556,[MOPAR - 21] Assunto: Ingestão Staging - Carga Fria e RAM - TAMANHO: P,MOPAR,BF3E4-561,[2] Views Analíticas,Open,2026-03-05T19:07:11.372-0300,2026-03-05T19:07:11.535-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-556,[MOPAR - 21] Assunto: Ingestão Staging - Carga Fria e RAM - TAMANHO: P,MOPAR,BF3E4-560,1.3 Staging.tb_garantia_ram | Carga via DataStage (job DTLMopar_Staging_tb_garantia_ram) Dados de garantia RAM Dataset Staging Carga: TRUNCATE+INSERT,Open,2026-03-05T19:07:09.446-0300,2026-03-19T10:46:41.436-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-556,[MOPAR - 21] Assunto: Ingestão Staging - Carga Fria e RAM - TAMANHO: P,MOPAR,BF3E4-559,1.2 Staging.tb_carga_fria_trasco | Carga via DataStage (job DTLMopar_Staging_tb_carga_fria_trasco) Relação MVS e PCBS Dataset Staging Carga: TRUNCATE+INSERT,Open,2026-03-05T19:07:07.853-0300,2026-03-19T10:46:40.657-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-556,[MOPAR - 21] Assunto: Ingestão Staging - Carga Fria e RAM - TAMANHO: P,MOPAR,BF3E4-558,"1.1 DataStage: DTLMopar_Garantia_Rampage_seq | SimpleHttpOperator, aciona job sequence no DataStage via API REST POST",Open,2026-03-05T19:07:06.195-0300,2026-03-19T10:46:39.702-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-556,[MOPAR - 21] Assunto: Ingestão Staging - Carga Fria e RAM - TAMANHO: P,MOPAR,BF3E4-557,[1] DAG - data-lake-mopar-carga-garantia-rampage,Open,2026-03-05T19:07:04.579-0300,2026-03-05T19:07:04.755-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-555,[QA] Testes / Data Quality,Open,2026-03-05T19:06:55.740-0300,2026-03-05T19:06:55.930-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-554,[3] Views Analíticas,Open,2026-03-05T19:06:54.234-0300,2026-03-05T19:06:54.434-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-553,2.4 Staging.tb_user_parameter_devolucoes | Carga via Cloud Function Devoluções Dataset Staging Carga: TRUNCATE+INSERT,Open,2026-03-05T19:06:52.407-0300,2026-03-19T10:46:31.776-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-552,2.3 Staging.tb_user_parameter_limites_kpis_red_dealers | Carga via Cloud Function Limites KPIs Red Dealers Dataset Staging Carga: TRUNCATE+INSERT,Open,2026-03-05T19:06:46.710-0300,2026-03-19T10:46:30.881-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-551,2.2 Staging.tb_user_parameter_classificacao_red_dealers | Carga via Cloud Function Classificação Red Dealers Dataset Staging Carga: TRUNCATE+INSERT,Open,2026-03-05T19:06:43.485-0300,2026-03-19T10:46:30.089-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-550,"2.1 Cloud Function: fn_qry_bgq | HTTP Operator, extrai parâmetros",Open,2026-03-05T19:06:40.311-0300,2026-03-19T10:46:29.348-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-549,[2] DAG - data-lake-mopar-stg_red_dealers_user_parameters,Open,2026-03-05T19:06:38.474-0300,2026-03-05T19:06:38.661-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-548,1.6 Staging.tb_user_parameter_irpv_de_para_cat_veiculos | Carga via Dataflow De-para categorias Dataset Staging Carga: TRUNCATE+INSERT,Open,2026-03-05T19:06:36.687-0300,2026-03-19T10:46:27.780-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-547,"1.5 Dataflow: dataflow_mysql_irpvdepara | Template Jdbc_to_BigQuery, driver MySQL, extrai IRPV_TABELA_DE_PARA",Open,2026-03-05T19:06:35.249-0300,2026-03-19T10:46:27.090-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-546,1.4 Staging.tb_user_parameter_irpvcss | Carga via Dataflow CSS IRPV Dataset Staging Carga: TRUNCATE+INSERT,Open,2026-03-05T19:06:33.538-0300,2026-03-19T10:46:26.365-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-545,"1.3 Dataflow: dataflow_mysql_irpvcss | Template Jdbc_to_BigQuery, driver MySQL, extrai IRPV_CSS",Open,2026-03-05T19:06:31.615-0300,2026-03-19T10:46:25.575-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-544,1.2 Staging.tb_user_parameter_irpvmeta | Carga via Dataflow Metas IRPV Dataset Staging Carga: TRUNCATE+INSERT,Open,2026-03-05T19:06:29.723-0300,2026-03-19T10:46:24.874-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-543,"1.1 Dataflow: dataflow_mysql_metairpv | Template Jdbc_to_BigQuery, driver MySQL, extrai IRPVMETA",Open,2026-03-05T19:06:27.635-0300,2026-03-19T10:46:24.119-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-541,"[MOPAR - 20] Assunto: Ingestão Staging - IRPV, Red Dealers e Devoluções - TAMANHO: M",MOPAR,BF3E4-542,[1] DAG - data-lake-mopar-stg_irpv_user_parameters,Open,2026-03-05T19:06:25.607-0300,2026-03-05T19:06:25.870-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-540,[QA] Testes / Data Quality,Open,2026-03-05T19:06:15.937-0300,2026-03-05T19:06:16.142-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-539,[2] Views Analíticas,Open,2026-03-05T19:06:13.726-0300,2026-03-05T19:06:14.029-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-538,1.9 Staging.tb_stg_garantia_tipo_garantia | Carga via Cloud Function Parâmetros de tipo de garantia Dataset Staging Carga: REPLACE,Open,2026-03-05T19:06:11.494-0300,2026-03-19T10:46:17.004-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-537,1.8 Staging.tb_stg_garantia_motivo_estorno | Carga via Cloud Function Parâmetros de motivo estorno Dataset Staging Carga: REPLACE,Open,2026-03-05T19:06:09.649-0300,2026-03-19T10:46:16.300-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-536,1.7 Staging.tb_stg_garantia_funcional_tesis | Carga via Cloud Function Parâmetros funcional tesis Dataset Staging Carga: REPLACE,Open,2026-03-05T19:06:07.976-0300,2026-03-19T10:46:15.597-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-535,1.6 Staging.tb_stg_garantia_familia_budget | Carga via Cloud Function Parâmetros de família budget Dataset Staging Carga: REPLACE,Open,2026-03-05T19:06:06.220-0300,2026-03-19T10:46:14.845-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-534,1.5 Staging.tb_stg_garantia_codigo_operacoes | Carga via Cloud Function Parâmetros de operações Dataset Staging Carga: REPLACE,Open,2026-03-05T19:06:04.475-0300,2026-03-19T10:46:13.784-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-533,1.4 Staging.tb_stg_garantia_codigo_local | Carga via Cloud Function Parâmetros de local Dataset Staging Carga: REPLACE,Open,2026-03-05T19:06:02.536-0300,2026-03-19T10:46:13.127-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-532,1.3 Staging.tb_stg_garantia_codigo_grupos | Carga via Cloud Function Parâmetros de grupos Dataset Staging Carga: REPLACE,Open,2026-03-05T19:06:00.592-0300,2026-03-19T10:46:12.325-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-531,1.2 Staging.tb_stg_garantia_anomalia_garantia | Carga via Cloud Function Parâmetros de anomalia Dataset Staging Carga: REPLACE,Open,2026-03-05T19:05:59.057-0300,2026-03-19T10:46:11.147-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-530,"1.1 Cloud Function: fn_load_bgq_stg_garantia_user_parameters | HTTP Operator, extrai dados da Flow API para 8 tabelas",Open,2026-03-05T19:05:57.135-0300,2026-03-19T10:46:10.392-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-528,[MOPAR - 19] Assunto: Ingestão Staging - User Parameters Flow API - TAMANHO: G,MOPAR,BF3E4-529,[1] DAG - data-lake-mopar-carga-garantia-automacao,Open,2026-03-05T19:05:55.525-0300,2026-03-05T19:05:55.686-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-521,[MOPAR - 18] Assunto: Ingestão Staging - Claims e Erros SG - TAMANHO: P,MOPAR,BF3E4-527,[QA] Testes / Data Quality,Open,2026-03-05T19:05:45.477-0300,2026-03-05T19:05:45.662-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-521,[MOPAR - 18] Assunto: Ingestão Staging - Claims e Erros SG - TAMANHO: P,MOPAR,BF3E4-526,[3] Views Analíticas,Open,2026-03-05T19:05:44.047-0300,2026-03-05T19:05:44.184-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-521,[MOPAR - 18] Assunto: Ingestão Staging - Claims e Erros SG - TAMANHO: P,MOPAR,BF3E4-525,1.4 Staging.tb_stg_garantia_erro_sg | Carga via Cloud Function Erros de SG Dataset Staging Carga: APPEND,Open,2026-03-05T19:05:42.430-0300,2026-03-19T10:46:01.823-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-521,[MOPAR - 18] Assunto: Ingestão Staging - Claims e Erros SG - TAMANHO: P,MOPAR,BF3E4-524,[2] Cloud Function Template - fn_load_bgq_stg_garantia_erro_sg (Processamento CSV Erros SG),Open,2026-03-05T19:05:40.725-0300,2026-03-16T14:56:08.846-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-521,[MOPAR - 18] Assunto: Ingestão Staging - Claims e Erros SG - TAMANHO: P,MOPAR,BF3E4-523,1.1 Staging.tb_stg_garantia_claim_gcs | Carga via Cloud Function Claims externos GCS Dataset Staging Carga: APPEND,Open,2026-03-05T19:05:39.020-0300,2026-03-19T10:46:00.447-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-521,[MOPAR - 18] Assunto: Ingestão Staging - Claims e Erros SG - TAMANHO: P,MOPAR,BF3E4-522,[1] Cloud Function Template - fn_load_bgq_stg_garantia_claim_gcs,Open,2026-03-05T19:05:37.299-0300,2026-03-05T19:05:37.496-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,MOPAR,BF3E4-520,[QA] Testes / Data Quality,Open,2026-03-05T19:05:28.397-0300,2026-03-05T19:05:28.635-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,MOPAR,BF3E4-519,[2] Views Analíticas,Open,2026-03-05T19:05:26.496-0300,2026-03-05T19:05:26.686-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,MOPAR,BF3E4-518,1.6 Staging.tb_stg_garantia_sg_desenho | Carga via Cloud Function Desenhos de SG Dataset Staging Carga: APPEND,Open,2026-03-05T19:05:24.720-0300,2026-03-19T10:45:53.439-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,MOPAR,BF3E4-517,1.5 Staging.tb_stg_garantia_sg_operacao | Carga via Cloud Function Operações de SG Dataset Staging Carga: APPEND,Open,2026-03-05T19:05:23.262-0300,2026-03-19T10:45:52.686-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,MOPAR,BF3E4-516,1.4 Staging.tb_stg_garantia_sg_item | Carga via Cloud Function Itens de SG Dataset Staging Carga: APPEND,Open,2026-03-05T19:05:21.682-0300,2026-03-19T10:45:51.900-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,MOPAR,BF3E4-515,1.3 Staging.tb_stg_garantia_sg | Carga via Cloud Function Dados principais de SG Dataset Staging Carga: APPEND,Open,2026-03-05T19:05:19.979-0300,2026-03-19T10:45:51.003-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,MOPAR,BF3E4-514,1.2 Cloud Function: fn_load_bgq_stg_garantia_sg_estornadas | Trigger: google.storage.object.finalize Bucket: entrada-data-lake-mopar/sg_estornada/,Open,2026-03-05T19:05:18.096-0300,2026-03-19T10:45:50.258-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,MOPAR,BF3E4-513,1.1 Cloud Function: fn_load_bgq_stg_garantia_sg_liquidadas | Trigger: google.storage.object.finalize Bucket: entrada-data-lake-mopar/sg_liquidada/,Open,2026-03-05T19:05:15.962-0300,2026-03-19T10:45:49.230-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-511,[MOPAR - 17] Assunto: Ingestão Staging - SG Liquidadas e Estornadas - TAMANHO: M,MOPAR,BF3E4-512,[1] Cloud Function Template - fn_load_bgq_stg_garantia_sg_liquidadas e fn_load_bgq_stg_garantia_sg_estornadas,Open,2026-03-05T19:05:13.765-0300,2026-03-05T19:05:13.955-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,MOPAR,BF3E4-510,[QA] Testes / Data Quality,Open,2026-03-05T19:04:59.690-0300,2026-03-05T19:04:59.860-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,MOPAR,BF3E4-509,3.3 veiculo_conectado_analytics.vw_workaroud_fleet,Open,2026-03-05T19:04:57.932-0300,2026-03-05T19:04:58.077-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,MOPAR,BF3E4-508,3.2 veiculo_conectado_analytics.vw_connected_vehicle,Open,2026-03-05T19:04:55.402-0300,2026-03-05T19:04:55.559-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,MOPAR,BF3E4-507,3.1 veiculo_conectado_analytics.vw_tim_sales,Open,2026-03-05T19:04:52.839-0300,2026-03-05T19:04:53.031-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,MOPAR,BF3E4-506,[3] Views Analíticas,Open,2026-03-05T19:04:51.051-0300,2026-03-05T19:04:51.251-0300,0,Desenvolvimento/Outros
BF3E4-10,BF3E4-501,[MOPAR - 16] Assunto: Veiculo Conectado - TAMANHO: G,MOPAR,BF3E4-505,2.1 veiculo_conectado.tb_conected_vehicle | Carga via Cloud Function APPEND,Open,2026-03-05T19:04:49.418-0300,2026-03-17T10:36:02.330-0300,0,Desenvolvimento/Outros
